geometry_wkt,addr:street,highway
POINT (-97.4512315 27.7618078),,traffic_signals
POINT (-97.4008825 27.6816985),,turning_circle
POINT (-97.3993753 27.6718726),,turning_loop
POINT (-97.5790468 27.8455735),,turning_circle
POINT (-97.4563473 27.7686807),,turning_circle
POINT (-97.4167663 27.6625544),,turning_circle
POINT (-97.6343937 27.856215),,traffic_signals
POINT (-97.5992637 27.8401326),,turning_circle
POINT (-97.6532124 27.8652253),,turning_circle
POINT (-97.3085587 27.6444669),,turning_circle
POINT (-97.3964616 27.7757148),,traffic_signals
POINT (-97.4505254 27.7563106),,turning_circle
POINT (-97.37176 27.6884397),,turning_circle
POINT (-97.628671 27.8686886),,turning_circle
POINT (-97.3855652 27.7267648),,turning_circle
POINT (-97.3897494 27.7261617),,turning_circle
POINT (-97.4556708 27.765488),,turning_circle
POINT (-97.6540653 27.8650072),,turning_circle
POINT (-97.378163 27.7305916),,turning_circle
POINT (-97.6045915 27.8440297),,turning_circle
POINT (-97.3897906 27.6697547),,turning_circle
POINT (-97.3986317 27.7941937),,traffic_signals
POINT (-97.398554 27.7963124),,traffic_signals
POINT (-97.3985268 27.7983079),,traffic_signals
POINT (-97.6538293 27.86118),,turning_circle
POINT (-97.4026245 27.6764022),,turning_circle
POINT (-97.2312337 27.6264598),,turning_circle
POINT (-97.3968194 27.6677605),,turning_loop
POINT (-97.3224253 27.7135424),,turning_circle
POINT (-97.5267012 27.8222449),,turning_circle
POINT (-97.3749872 27.7322326),,turning_circle
POINT (-97.3780672 27.6681705),,turning_circle
POINT (-97.374393 27.6740842),,turning_circle
POINT (-97.4027694 27.6705525),,turning_circle
POINT (-97.3914941 27.7214654),,turning_circle
POINT (-97.3922009 27.721774),,turning_circle
POINT (-97.392614 27.7211472),,turning_circle
POINT (-97.3633385 27.6686661),,turning_circle
POINT (-97.4346059 27.7190488),,turning_circle
POINT (-97.4022919 27.7880075),,traffic_signals
POINT (-97.4205116 27.7870764),,traffic_signals
POINT (-97.4371012 27.7862273),,traffic_signals
POINT (-97.4625889 27.7856821),,traffic_signals
POINT (-97.40283 27.6652612),,turning_circle
POINT (-97.387139 27.7238441),,turning_circle
POINT (-97.3476477 27.6918497),,turning_circle
POINT (-97.3491052 27.6894931),,turning_circle
POINT (-97.3688127 27.6869633),,turning_circle
POINT (-97.3959912 27.6673498),,turning_loop
POINT (-97.4014207 27.6628812),,turning_circle
POINT (-97.4045152 27.6660989),,turning_circle
POINT (-97.4302429 27.7957092),,traffic_signals
POINT (-97.3978828 27.7097932),,turning_circle
POINT (-97.350796 27.7262372),,turning_circle
POINT (-97.572335 27.8278728),,traffic_signals
POINT (-97.4357777 27.7938172),,turning_circle
POINT (-97.39229 27.7122756),,turning_circle
POINT (-97.3966235 27.7446364),,turning_circle
POINT (-97.3635353 27.7193426),,turning_circle
POINT (-97.6268302 27.8527426),,turning_circle
POINT (-97.307615 27.6413644),,turning_circle
POINT (-97.433833 27.7151452),,turning_circle
POINT (-97.4059694 27.6775398),,turning_circle
POINT (-97.4033153 27.6814922),,turning_circle
POINT (-97.2343345 27.6260531),,turning_circle
POINT (-97.3669964 27.7366236),,turning_circle
POINT (-97.6599769 27.8632762),,turning_circle
POINT (-97.3856674 27.7425509),,turning_circle
POINT (-97.3933548 27.6806283),,turning_circle
POINT (-97.4041525 27.6894142),,turning_circle
POINT (-97.4089019 27.7655942),,traffic_signals
POINT (-97.4116689 27.7923793),,turning_circle
POINT (-97.3532573 27.6665117),,turning_circle
POINT (-97.4162195 27.6766308),,turning_circle
POINT (-97.6439602 27.8570302),,traffic_signals
POINT (-97.3956358 27.6700057),,turning_loop
POINT (-97.3863487 27.6610773),,turning_circle
POINT (-97.3944356 27.7045155),,turning_circle
POINT (-97.415829 27.757472),,turning_circle
POINT (-97.301726 27.6328707),,turning_circle
POINT (-97.3008368 27.6324305),,turning_circle
POINT (-97.38993 27.7567074),,traffic_signals
POINT (-97.437981 27.7743684),,traffic_signals
POINT (-97.4882229 27.7363611),,traffic_signals
POINT (-97.3814297 27.6534974),,turning_circle
POINT (-97.3031374 27.6138467),,turning_circle
POINT (-97.3534639 27.7220945),,turning_loop
POINT (-97.3607994 27.7286998),,turning_circle
POINT (-97.3599583 27.7282896),,turning_circle
POINT (-97.3552347 27.7117871),,turning_circle
POINT (-97.3513505 27.7105417),,turning_circle
POINT (-97.2937661 27.6276657),,turning_circle
POINT (-97.43927 27.7564351),,turning_circle
POINT (-97.4115886 27.7611505),,traffic_signals
POINT (-97.4118193 27.760785),,traffic_signals
POINT (-97.415171 27.7552681),,traffic_signals
POINT (-97.4174215 27.7515761),,traffic_signals
POINT (-97.4213252 27.7452278),,traffic_signals
POINT (-97.4252192 27.7388528),,traffic_signals
POINT (-97.4331039 27.726206),,traffic_signals
POINT (-97.4411267 27.7134626),,traffic_signals
POINT (-97.4010649 27.7732292),,traffic_signals
POINT (-97.4028046 27.7723434),,traffic_signals
POINT (-97.35118 27.6711838),,turning_circle
POINT (-97.3502795 27.6726245),,turning_circle
POINT (-97.3996803 27.6612317),,turning_circle
POINT (-97.3913862 27.6817441),,turning_circle
POINT (-97.4179815 27.7137644),,turning_circle
POINT (-97.4375266 27.7426549),,turning_circle
POINT (-97.3015122 27.6392369),,turning_circle
POINT (-97.4126559 27.6842823),,turning_circle
POINT (-97.2964817 27.6376555),,turning_circle
POINT (-97.3906467 27.6822947),,turning_circle
POINT (-97.4316393 27.7190012),,turning_circle
POINT (-97.6264279 27.8507885),,turning_circle
POINT (-97.4336355 27.796973),,traffic_signals
POINT (-97.6297141 27.8560027),,traffic_signals
POINT (-97.3803466 27.7458613),,turning_circle
POINT (-97.3927085 27.7977997),,traffic_signals
POINT (-97.4814421 27.8039019),,turning_circle
POINT (-97.3020151 27.6239622),,turning_circle
POINT (-97.4016801 27.7199792),,turning_circle
POINT (-97.4026002 27.6635007),,turning_circle
POINT (-97.4544835 27.7695193),,turning_circle
POINT (-97.383093 27.6695885),,turning_circle
POINT (-97.3857782 27.6537759),,turning_circle
POINT (-97.2300667 27.5991335),,turning_loop
POINT (-97.4187554 27.7646585),,traffic_signals
POINT (-97.4201571 27.7623952),,traffic_signals
POINT (-97.4245807 27.7551062),,traffic_signals
POINT (-97.4284605 27.7486724),,traffic_signals
POINT (-97.6597731 27.8584435),,traffic_signals
POINT (-97.3915078 27.7967845),,traffic_signals
POINT (-97.3927376 27.796804),,traffic_signals
POINT (-97.3722807 27.6718344),,turning_circle
POINT (-97.2966632 27.6796702),,turning_circle
POINT (-97.4066082 27.6970506),,turning_circle
POINT (-97.2948856 27.6813079),,turning_circle
POINT (-97.4071846 27.6772866),,turning_circle
POINT (-97.4064289 27.676904),,turning_circle
POINT (-97.3904041 27.6700688),,turning_circle
POINT (-97.4202073 27.7653525),,traffic_signals
POINT (-97.420005 27.7528674),,traffic_signals
POINT (-97.4201338 27.7475807),,traffic_signals
POINT (-97.3926813 27.7987937),,traffic_signals
POINT (-97.4116487 27.6863076),,turning_circle
POINT (-97.4043883 27.6769118),,turning_circle
POINT (-97.297608 27.6338569),,turning_circle
POINT (-97.6527135 27.865728),,turning_circle
POINT (-97.3936252 27.6763907),,turning_circle
POINT (-97.4335636 27.7142804),,turning_circle
POINT (-97.2370402 27.6114312),,turning_circle
POINT (-97.4057928 27.6966554),,turning_circle
POINT (-97.630434 27.8559811),,traffic_signals
POINT (-97.3921308 27.7479889),,turning_circle
POINT (-97.4199558 27.6854521),,turning_circle
POINT (-97.4357474 27.7195731),,turning_circle
POINT (-97.4085023 27.7232438),,turning_circle
POINT (-97.2910822 27.6341445),,turning_circle
POINT (-97.2928559 27.6350073),,turning_circle
POINT (-97.3861949 27.6531209),,turning_circle
POINT (-97.4468762 27.7467763),,turning_circle
POINT (-97.3058954 27.6546415),,turning_circle
POINT (-97.4061779 27.6836154),,turning_circle
POINT (-97.5270769 27.8212953),,turning_circle
POINT (-97.3937775 27.7929506),,traffic_signals
POINT (-97.3881744 27.6830713),,turning_circle
POINT (-97.3976544 27.6681672),,turning_loop
POINT (-97.6272486 27.8521497),,turning_circle
POINT (-97.3038796 27.6422459),,turning_circle
POINT (-97.3441957 27.717424),,turning_circle
POINT (-97.6553528 27.8629252),,turning_circle
POINT (-97.4301752 27.7887712),,turning_circle
POINT (-97.2618402 27.6862551),,turning_circle
POINT (-97.3843123 27.6701738),,turning_circle
POINT (-97.4053025 27.6743573),,turning_circle
POINT (-97.422993 27.697377),,turning_circle
POINT (-97.389235 27.6875113),,turning_circle
POINT (-97.5701827 27.8511861),,turning_circle
POINT (-97.3164178 27.6896398),,turning_circle
POINT (-97.4532429 27.7214422),,turning_circle
POINT (-97.4796445 27.8038075),,turning_circle
POINT (-97.4036336 27.6750564),,turning_circle
POINT (-97.3924108 27.6877725),,turning_circle
POINT (-97.3539756 27.6892549),,turning_circle
POINT (-97.4363593 27.7436576),,turning_circle
POINT (-97.3999999 27.6846096),,turning_circle
POINT (-97.5888282 27.8386732),,turning_circle
POINT (-97.3897768 27.6867791),,turning_circle
POINT (-97.4180658 27.6789033),,turning_circle
POINT (-97.4171998 27.6782004),,turning_circle
POINT (-97.5278756 27.8213282),,turning_circle
POINT (-97.3700422 27.687541),,turning_circle
POINT (-97.4322665 27.7193638),,turning_circle
POINT (-97.409292 27.6871913),,turning_circle
POINT (-97.2231594 27.6201187),,turning_circle
POINT (-97.396566 27.6704717),,turning_loop
POINT (-97.4137692 27.6756318),,turning_circle
POINT (-97.3922297 27.7913545),,stop
POINT (-97.3942313 27.791681),,traffic_signals
POINT (-97.3063872 27.6438177),,turning_circle
POINT (-97.3418237 27.6963229),,turning_circle
POINT (-97.4356641 27.7520816),,traffic_signals
POINT (-97.4240574 27.7465444),,traffic_signals
POINT (-97.3791518 27.7264362),,traffic_signals
POINT (-97.3767554 27.7228345),,traffic_signals
POINT (-97.4093455 27.67257),,turning_circle
POINT (-97.3417868 27.7211362),,turning_circle
POINT (-97.454861 27.7667234),,turning_circle
POINT (-97.4287432 27.7905063),,turning_circle
POINT (-97.2981462 27.6197625),,turning_circle
POINT (-97.3369533 27.7010711),,turning_circle
POINT (-97.2912389 27.627818),,turning_circle
POINT (-97.2375162 27.6105722),,turning_circle
POINT (-97.3324508 27.6935356),,traffic_signals
POINT (-97.4162105 27.7670116),,turning_circle
POINT (-97.4175109 27.764967),,turning_circle
POINT (-97.3190732 27.6856935),,turning_circle
POINT (-97.3224367 27.6871934),,turning_circle
POINT (-97.3405528 27.702572),,turning_circle
POINT (-97.3928715 27.7202972),,turning_circle
POINT (-97.2740044 27.6778511),,turning_circle
POINT (-97.2992369 27.6317656),,turning_circle
POINT (-97.3197089 27.6915398),,turning_circle
POINT (-97.3190329 27.6912144),,turning_circle
POINT (-97.4047456 27.7334883),,turning_circle
POINT (-97.3975721 27.7373852),,turning_circle
POINT (-97.6548593 27.8637315),,turning_circle
POINT (-97.3991116 27.6842002),,turning_circle
POINT (-97.3919214 27.7013232),,turning_circle
POINT (-97.4259275 27.7681135),,traffic_signals
POINT (-97.3615843 27.6694764),,turning_circle
POINT (-97.3557649 27.6649218),,turning_circle
POINT (-97.3778293 27.6758246),,turning_circle
POINT (-97.3561635 27.6747582),,turning_circle
POINT (-97.355797 27.6745761),,turning_circle
POINT (-97.6041707 27.8494169),,turning_circle
POINT (-97.6047707 27.8492866),,turning_circle
POINT (-97.3914781 27.7343693),,turning_circle
POINT (-97.3890203 27.7330928),,turning_circle
POINT (-97.4079397 27.6760311),,turning_circle
POINT (-97.3731304 27.7174336),,traffic_signals
POINT (-97.3685157 27.7052852),,turning_circle
POINT (-97.4239443 27.7589109),,turning_circle
POINT (-97.4381123 27.760699),,traffic_signals
POINT (-97.4317597 27.7585721),,traffic_signals
POINT (-97.4211282 27.7534121),,traffic_signals
POINT (-97.4092601 27.6857523),,turning_circle
POINT (-97.5787879 27.8465103),,turning_circle
POINT (-97.3961703 27.7021969),,turning_circle
POINT (-97.3926861 27.7997852),,traffic_signals
POINT (-97.3527188 27.7046644),,turning_circle
POINT (-97.4150354 27.6813047),,turning_circle
POINT (-97.405189 27.6996878),,turning_circle
POINT (-97.4139188 27.76588),,turning_circle
POINT (-97.3346045 27.7019513),,turning_circle
POINT (-97.4543045 27.6519411),,traffic_signals
POINT (-97.3724212 27.6804898),,turning_circle
POINT (-97.3702034 27.682155),,turning_circle
POINT (-97.4396103 27.7457245),,traffic_signals
POINT (-97.4393091 27.7542153),,turning_circle
POINT (-97.3976706 27.698389),,turning_circle
POINT (-97.2981047 27.679739),,turning_circle
POINT (-97.4012947 27.6799958),,turning_circle
POINT (-97.6017959 27.8484543),,turning_circle
POINT (-97.4276796 27.7736371),,turning_circle
POINT (-97.4121174 27.6838358),,turning_circle
POINT (-97.5752417 27.8447564),,turning_circle
POINT (-97.3931057 27.7948517),,traffic_signals
POINT (-97.3517634 27.6658002),,turning_circle
POINT (-97.3510653 27.6654649),,turning_circle
POINT (-97.4169597 27.7941509),,traffic_signals
POINT (-97.4471709 27.7313155),,turning_circle
POINT (-97.4466691 27.7321447),,turning_circle
POINT (-97.4082163 27.6680159),,turning_circle
POINT (-97.4110142 27.6710463),,turning_circle
POINT (-97.4102334 27.6723382),,turning_circle
POINT (-97.6287614 27.8503663),,turning_circle
POINT (-97.4054998 27.6832885),,turning_circle
POINT (-97.4020246 27.7022178),,turning_circle
POINT (-97.3072734 27.6419215),,turning_circle
POINT (-97.4563189 27.766114),,turning_circle
POINT (-97.4202667 27.6863822),,turning_circle
POINT (-97.6561467 27.8632714),,turning_circle
POINT (-97.3309935 27.6375306),,turning_circle
POINT (-97.3777014 27.7592999),,turning_circle
POINT (-97.3719274 27.7045596),,traffic_signals
POINT (-97.3433903 27.6904018),,traffic_signals
POINT (-97.6577611 27.8582707),,traffic_signals
POINT (-97.3955972 27.7867599),,stop
POINT (-97.3816015 27.7630834),,turning_circle
POINT (-97.4544305 27.7672235),,turning_circle
POINT (-97.4293103 27.7292628),,turning_circle
POINT (-97.6345761 27.8646427),,turning_circle
POINT (-97.4239734 27.7147524),,turning_circle
POINT (-97.5949067 27.8491542),,turning_circle
POINT (-97.3994972 27.669081),,turning_loop
POINT (-97.2366438 27.5996765),,turning_loop
POINT (-97.2198542 27.60078),,turning_circle
POINT (-97.3698587 27.6883006),,turning_circle
POINT (-97.4059344 27.6668816),,turning_circle
POINT (-97.3740892 27.6748363),,turning_circle
POINT (-97.3971006 27.7773632),,traffic_signals
POINT (-97.4014449 27.7770979),,traffic_signals
POINT (-97.5980293 27.838992),,turning_circle
POINT (-97.4626212 27.7974661),,traffic_signals
POINT (-97.6582603 27.8641678),,turning_circle
POINT (-97.4563394 27.7670318),,turning_circle
POINT (-97.4329717 27.719676),,turning_circle
POINT (-97.5937327 27.8366876),,turning_circle
POINT (-97.4070587 27.7192615),,turning_circle
POINT (-97.4200414 27.7147579),,turning_circle
POINT (-97.4248276 27.7175763),,turning_circle
POINT (-97.5870216 27.837125),,turning_circle
POINT (-97.301693 27.6464431),,turning_circle
POINT (-97.3472888 27.6702413),,turning_circle
POINT (-97.6369391 27.856436),,traffic_signals
POINT (-97.6375936 27.853077),,turning_circle
POINT (-97.4073549 27.6974229),,turning_circle
POINT (-97.2967071 27.6804606),,turning_circle
POINT (-97.417245 27.7282886),,turning_circle
POINT (-97.3816201 27.7301272),,traffic_signals
POINT (-97.3814492 27.7298585),,traffic_signals
POINT (-97.3864927 27.7549621),,turning_circle
POINT (-97.5813554 27.8471627),,turning_circle
POINT (-97.3275866 27.6379109),,turning_circle
POINT (-97.4139642 27.7037996),,turning_circle
POINT (-97.5770753 27.8351404),,turning_circle
POINT (-97.46742 27.7975576),,traffic_signals
POINT (-97.468294 27.7975749),,traffic_signals
POINT (-97.4296091 27.7180281),,turning_circle
POINT (-97.3834922 27.7023417),,turning_circle
POINT (-97.417092 27.6897011),,turning_circle
POINT (-97.4157652 27.6816544),,turning_circle
POINT (-97.4139087 27.6848917),,turning_circle
POINT (-97.3688202 27.6891248),,turning_circle
POINT (-97.6019477 27.8463095),,turning_circle
POINT (-97.4072904 27.6757097),,turning_circle
POINT (-97.3473076 27.6840814),,traffic_signals
POINT (-97.3553388 27.6713246),,traffic_signals
POINT (-97.6757082 27.8596926),,traffic_signals
POINT (-97.3676625 27.7048622),,turning_circle
POINT (-97.4431175 27.7971201),,traffic_signals
POINT (-97.2240621 27.5991555),,turning_circle
POINT (-97.3967548 27.6841769),,turning_circle
POINT (-97.2389417 27.6079801),,turning_circle
POINT (-97.4506167 27.7604453),,turning_circle
POINT (-97.4506005 27.7600893),,turning_circle
POINT (-97.3585446 27.7080115),,turning_circle
POINT (-97.3968912 27.6989294),,turning_circle
POINT (-97.3557765 27.7093033),,turning_circle
POINT (-97.3803427 27.6526353),,turning_circle
POINT (-97.3688895 27.7326145),,turning_loop
POINT (-97.4474046 27.7331778),,traffic_signals
POINT (-97.43667 27.728007),,traffic_signals
POINT (-97.3758793 27.6983088),,traffic_signals
POINT (-97.2931426 27.6287875),,turning_circle
POINT (-97.4110196 27.7118988),,turning_circle
POINT (-97.4166499 27.7516776),,turning_circle
POINT (-97.3916959 27.6443267),,turning_circle
POINT (-97.3892134 27.7302581),,turning_circle
POINT (-97.3868048 27.7342039),,turning_circle
POINT (-97.4357649 27.7160815),,turning_circle
POINT (-97.3546876 27.7142804),,turning_circle
POINT (-97.3581577 27.7087584),,turning_circle
POINT (-97.4112311 27.7562672),,turning_circle
POINT (-97.4024129 27.7889443),,traffic_signals
POINT (-97.401736 27.770721),,traffic_signals
POINT (-97.3694872 27.7116528),,traffic_signals
POINT (-97.4069003 27.6797084),,turning_circle
POINT (-97.3969547 27.7671787),,traffic_signals
POINT (-97.3967053 27.7668261),,traffic_signals
POINT (-97.3721949 27.7302753),,traffic_signals
POINT (-97.4076989 27.717024),,turning_circle
POINT (-97.3821196 27.6894676),,turning_circle
POINT (-97.388869 27.746807),,turning_circle
POINT (-97.4025441 27.7015795),,turning_circle
POINT (-97.6573645 27.8637836),,turning_circle
POINT (-97.2994496 27.6360175),,turning_circle
POINT (-97.3854901 27.6606958),,turning_circle
POINT (-97.3971546 27.743948),,turning_circle
